"Time","T0104","","T0104","","T0104","","T0104","","T0104","","T0104","","T0104",""
"and","10.00","","400.00","","430.00","","500.00","","515.00","","550.00","","750.00",""
"Date","Pioggia (mm)","","Temp. aria (°C)","","Umidita' aria (%)","","Dir. Vento (°)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Total","Qual"
00:00:00 23/07/2019,         0.0,      1,        16.1,      1,        80.3,    145,           2,    145,         0.0,    140,       805.5,    145,     23409.5,    145
00:00:00 24/07/2019,         7.8,      1,        17.1,      1,        84.3,    145,           0,    145,         0.0,    140,       804.1,    145,     21256.5,    145
00:00:00 25/07/2019,        31.6,      1,        15.8,      1,        87.6,    145,           4,    145,         0.2,    140,       803.7,    145,     13976.2,    145
00:00:00 26/07/2019,        25.6,      1,        14.1,      1,        75.1,    145,           7,    145,         0.6,    140,       798.7,    145,     18032.3,    145
00:00:00 27/07/2019,         4.2,      1,        12.6,      1,        80.4,    145,         356,    145,         0.0,    140,       791.4,    145,     17474.6,    145
00:00:00 28/07/2019,         4.0,      1,         9.5,      1,        97.2,    145,          28,    145,         0.3,    140,       785.5,    145,      7724.2,    145
00:00:00 29/07/2019,         0.6,      1,        12.6,      1,        86.1,    145,         347,    145,         0.0,    140,       793.1,    145,     15059.8,    145
00:00:00 30/07/2019,        20.0,      1,        13.7,      1,        90.6,    145,           7,    145,         0.0,    140,       797.2,    145,     15845.9,    145
00:00:00 31/07/2019,         8.0,      1,        12.5,      1,        82.3,    145,           2,    145,         0.0,    140,       798.8,    145,     16168.2,    145
00:00:00 01/08/2019,         0.0,      1,        13.6,      1,        78.4,    145,         357,    145,         0.0,    140,       799.5,    145,     25739.3,    145
00:00:00 02/08/2019,        11.0,      1,        10.2,      1,        93.4,    145,          12,    145,         0.1,    140,       796.3,    145,     12761.5,    145
00:00:00 03/08/2019,         0.0,      1,        11.1,      1,        56.8,    145,         347,    145,         0.0,    140,       796.7,    145,     23221.0,    145
00:00:00 04/08/2019,         0.0,      1,        11.9,      1,        64.2,    145,         345,    145,         0.0,    140,       798.6,    145,     30029.2,    145
00:00:00 05/08/2019,         0.0,      1,        12.9,      1,        85.9,    145,         333,    145,         0.0,    140,       799.7,    145,     22081.3,    145
00:00:00 06/08/2019,         7.8,      1,        12.2,      1,        90.8,    145,          42,    145,         1.4,    145,       799.3,    145,     16049.1,    145
00:00:00 07/08/2019,        12.6,      1,        11.5,      1,        90.5,    145,         283,    145,         2.0,    145,       797.2,    145,     11756.3,    145
00:00:00 08/08/2019,         0.2,      1,        12.7,      1,        88.3,    145,          95,    145,         1.7,    145,       797.4,    145,     18404.4,    145
00:00:00 09/08/2019,         0.2,      1,        14.7,      1,        85.3,    145,         277,    145,         1.3,    145,       800.4,    145,     25264.3,    145
00:00:00 10/08/2019,         0.0,      1,        16.0,      1,        88.0,    145,         272,    145,         1.5,    145,       801.3,    145,     22602.4,    145
00:00:00 11/08/2019,         0.2,      1,        15.2,      1,        86.3,    145,         248,    145,         2.2,    145,       801.7,    145,     18786.2,    145
00:00:00 12/08/2019,         2.6,      1,        13.6,      1,        77.7,    145,         281,    145,         2.6,    145,       799.5,    145,      7588.3,    145
00:00:00 13/08/2019,         7.2,      1,        11.8,      1,        85.6,    145,         298,    145,         1.5,    145,       796.6,    145,     13528.1,    145
00:00:00 14/08/2019,         0.2,      1,         8.6,      1,        84.4,    145,         216,    145,         1.7,    145,       796.9,    145,     17770.9,    145
00:00:00 15/08/2019,         9.6,      1,         9.1,      1,        88.1,    145,         244,    145,         1.9,    145,       797.6,    145,     21252.5,    145
00:00:00 16/08/2019,         0.2,      1,         8.6,      1,        84.5,    145,         243,    145,         1.4,    145,       798.7,    145,     14351.2,    145
00:00:00 17/08/2019,         0.2,      1,        10.6,      1,        90.3,    145,         272,    145,         1.7,    145,       799.5,    145,     18934.6,    145
00:00:00 18/08/2019,         0.0,      1,        13.5,      1,        81.2,    145,         263,    145,         1.5,    145,       799.9,    145,     25593.6,    145
00:00:00 19/08/2019,         2.4,      1,        12.6,      1,        91.8,    145,         272,    145,         1.4,    145,       801.0,    145,     15114.6,    145
00:00:00 20/08/2019,         0.0,      1,        13.4,      1,        88.3,    145,         212,    145,         1.7,    145,       802.6,    145,     14215.5,    145
00:00:00 21/08/2019,         2.8,      1,        13.1,      1,        81.6,    145,          92,    145,         1.9,    145,       803.6,    145,     12439.5,    145
00:00:00 22/08/2019,         1.8,      1,        12.4,      1,        87.6,    145,          95,    145,         1.6,    145,       804.5,    145,     18233.8,    145
00:00:00 23/08/2019,         9.4,      1,        11.5,      1,        86.1,    145,          78,    145,         1.8,    145,       804.7,    145,      9660.0,    145
00:00:00 24/08/2019,         6.4,      1,        11.3,      1,        69.3,    145,          84,    145,         2.1,    145,       803.3,    145,     11714.5,    145
00:00:00 25/08/2019,         1.8,      1,        11.6,      1,        78.2,    140,         308,    145,         1.4,    145,       802.5,    145,     14527.2,    145
00:00:00 26/08/2019,         0.0,      1,        12.3,      1,        39.9,    140,          78,    145,         1.3,    145,       802.6,    145,     15822.5,    145
00:00:00 27/08/2019,         0.0,      1,        12.9,      1,        47.2,    140,          99,    145,         1.6,    145,       802.7,    145,     20167.4,    145
00:00:00 28/08/2019,         0.0,      1,        13.1,      1,        45.8,    140,          90,    145,         1.5,    145,       802.7,    145,     14794.2,    145
00:00:00 29/08/2019,         0.6,      1,        13.2,      1,        65.1,    140,         296,    145,         1.2,    145,       802.8,    145,     15021.3,    145
00:00:00 30/08/2019,         0.2,      1,        12.8,      1,        68.3,    140,          91,    145,         1.7,    145,       804.1,    145,     16627.8,    145
00:00:00 31/08/2019,         1.8,      1,        11.9,      1,        63.8,    140,          91,    145,         1.8,    145,       801.9,    145,     10814.7,    145
00:00:00 01/09/2019,         3.6,      1,        12.6,      1,        65.8,    140,          78,    145,         1.3,    145,       798.4,    145,     15946.7,    145
00:00:00 02/09/2019,        23.6,      1,         8.9,      1,        86.7,    140,          80,    145,         2.0,    145,       798.4,    145,      5766.1,    145
00:00:00 03/09/2019,         0.2,      1,         9.8,      1,        64.8,    140,         240,    145,         1.5,    145,       801.3,    145,     24515.5,    145
00:00:00 04/09/2019,         0.0,      1,        11.2,      1,        63.3,    140,         270,    145,         1.4,    145,       800.2,    145,     24165.7,    145
00:00:00 05/09/2019,         0.2,      1,        11.1,      1,        71.4,    140,          88,    145,         1.9,    145,       796.8,    145,     25124.2,    145
00:00:00 06/09/2019,        25.0,      1,         5.6,      1,        96.3,    140,          78,    145,         2.5,    145,       796.6,    145,      2181.7,    145
00:00:00 07/09/2019,        15.4,      1,         4.8,      1,        94.0,    140,         138,    145,         1.3,    145,       795.0,    145,      7563.5,    145
00:00:00 08/09/2019,        37.2,      1,         2.8,      1,        94.3,    140,          95,    145,         2.1,    145,       791.9,    145,      4620.9,    145
00:00:00 09/09/2019,         0.2,      1,         4.2,      1,        81.8,    140,         286,    145,         1.6,    145,       792.0,    145,     14906.6,    145
00:00:00 10/09/2019,         0.0,      1,         5.8,      1,        75.5,    140,         107,    145,         1.5,    145,       797.3,    145,     20637.9,    145
00:00:00 11/09/2019,         0.0,      1,         8.4,      1,        77.8,    140,         283,    145,         1.6,    145,       801.7,    145,     18189.4,    145
00:00:00 12/09/2019,         0.0,      1,        10.6,      1,        66.1,    140,         292,    145,         1.5,    145,       808.3,    145,     18494.5,    145
00:00:00 13/09/2019,         0.0,      1,        12.3,      1,        70.8,    140,         285,    145,         1.6,    145,       810.3,    145,     21839.4,    145
00:00:00 14/09/2019,         0.0,      1,        12.5,      1,        81.4,    140,         260,    145,         1.4,    145,       809.2,    145,     19323.3,    145
00:00:00 15/09/2019,         0.0,      1,        12.5,      1,        83.6,    140,         276,    145,         1.7,    145,       806.3,    145,     21061.7,    145
00:00:00 16/09/2019,         0.0,      1,        13.8,      1,        78.9,    140,         279,    145,         1.5,    145,       802.2,    145,     20988.2,    145
00:00:00 17/09/2019,         0.0,      1,        12.8,      1,        70.8,    140,         288,    145,         2.0,    145,       798.8,    145,     19584.8,    145
00:00:00 18/09/2019,         2.0,      1,        10.7,      1,        78.0,    140,         252,    145,         1.4,    145,       798.5,    145,     18957.3,    145
00:00:00 19/09/2019,         0.0,      1,         7.6,      1,        88.2,    140,         133,    145,         1.7,    145,       799.4,    145,     13018.8,    145
00:00:00 20/09/2019,         0.2,      1,         5.5,      1,        89.2,    140,         260,    145,         2.0,    145,       801.5,    145,     18021.6,    145
00:00:00 21/09/2019,         0.0,      1,         6.8,      1,        89.3,    140,         265,    145,         1.6,    145,       801.4,    145,     19879.4,    145
00:00:00 22/09/2019,         0.0,      1,         6.7,      1,        94.7,    140,         287,    145,         1.5,    145,       797.0,    145,      6133.2,    145
00:00:00 23/09/2019,        11.8,      1,         6.4,      1,        95.5,    140,          90,    145,         1.7,    145,       793.7,    145,      3648.1,    145
00:00:00 24/09/2019,         0.0,      1,         6.2,      1,        86.6,    140,         285,    145,         1.8,    145,       794.2,    145,     14479.5,    145
00:00:00 25/09/2019,         6.6,      1,         5.8,      1,        94.6,    140,         140,    145,         1.9,    145,       791.3,    145,     11896.8,    145
00:00:00 26/09/2019,         0.0,      1,         7.4,      1,        75.1,    140,         285,    145,         1.7,    145,       795.4,    145,     15959.7,    145
00:00:00 27/09/2019,         0.0,      1,         8.0,      1,        87.6,    140,         269,    145,         1.6,    145,       797.5,    145,     13249.0,    145
00:00:00 28/09/2019,         0.0,      1,         8.5,      1,        90.6,    140,         276,    145,         1.3,    145,       797.4,    145,     16313.3,    145
